"Tarih","PM10","SO2","NO2","O3"
"2020/3/20","53.59502","8.2804",,
"2020/3/20","55.94375","8.81401","45.1338",
"2020/3/20","59.88785","8.64346","66.69965",
"2020/3/20","55.12931","8.74039","63.2729",
"2020/3/20","42.33286","8.28647","66.29456",
"2020/3/19","34.23796","8.09265","76.26559",
"2020/3/19","26.2383","7.40599","40.06156",
"2020/3/19","28.91064","6.76402","28.76056",
"2020/3/19","36.76136","6.89679","29.40986",
"2020/3/19","37.96794","7.04064","44.6802",
"2020/3/19","33.14798","6.59411","40.00165",
"2020/3/19","35.91563","6.3844","33.06027",
"2020/3/19","34.05919","5.7598","24.34846",
"2020/3/19","34","6.58823","21.03581",
"2020/3/19","29.15559","7.54374","20.5691",
"2020/3/19","27.06215","7.79289","19.87701",
"2020/3/19","27","7.5732","20.43844",
"2020/3/19","18.26733","7.91839","21.64003",
"2020/3/19","23.82178","8.26913","24.36386",
"2020/3/19","24","8.75619","25.29159",
"2020/3/19","23.02804","8.58786","25.70695",
"2020/3/19","16.19718","8.80818","30.38379",
"2020/3/19","9.21773","8.82088","17.37227",
"2020/3/19","10.94548","8.80143","13.79889",
"2020/3/19","9.065063","8.65119","15.20359",
"2020/3/19","9.968839","8.77842",,
"2020/3/19","10.97021","9.35526","15.9727",
"2020/3/19","17.79149","8.56773","22.35094",
"2020/3/19","20.91477","8.75296","38.24947",
"2020/3/18","26.80851","8.48044","44.74582",
"2020/3/18","15.35625","8.72847","51.18682",
"2020/3/18","13.05937","7.99563","38.48112",
"2020/3/18","13.97262","7.37325","48.23876",
"2020/3/18","13.02979","6.32859","38.43604",
"2020/3/18","21.71795","5.616436","30.29251",
"2020/3/18","17.15603","5.86373","21.53505",
"2020/3/18","17","5.781836","22.98825",
"2020/3/18","17","5.748363","22.23113",
"2020/3/18","17.97017","6.57014","28.64874",
"2020/3/18","18","7.07271","27.75239",
"2020/3/18","27.70359","8.7032","26.27522",
"2020/3/18","27.0295","9.72633","29.22328",
"2020/3/18","39.63836","9.88754","40.6886",
"2020/3/18","21.51424","10.7869","63.03726",
"2020/3/18","14.21813","10.8358","55.67424",
"2020/3/18","14","10.34347","34.01367",
"2020/3/18","13.03116","9.99374","25.38116",
"2020/3/18","16.87535","9.7275","26.88515",
"2020/3/18","17.96879","9.72098","21.75072",
"2020/3/18","24.78187","9.39601","27.89731",
"2020/3/18","19.1979","9.02854",,
"2020/3/18","39.34579","8.48559","41.2603",
"2020/3/18","29.29864","8.75578","58.01979",
"2020/3/17","24.15559","8.14745","43.84262","48.66667"
"2020/3/17","19.15559","7.69907","63.64034","47.72839"
"2020/3/17","26.75035","6.49371","53.83705","59.03704"
"2020/3/17","13.43564","5.742392","51.58963","59.07936"
"2020/3/17","16.86544","6.004833","24.4232","78.02345"
"2020/3/17","18.94062","5.346993","20.35514","81.87124"
"2020/3/17","15.12575","5.774199","18.11057","84.09843"
"2020/3/17","15","5.72002","21.97038","75.41666"
"2020/3/17","12.08689","5.540596","20.99587",
"2020/3/17","15.87482","5.861044","20.3112","71.47833"
"2020/3/17","15.03416","5.382006","19.36694","71.69278"
"2020/3/17","21.78757","6.38075","21.95384","68.53167"
"2020/3/17","20.06052","7.37432","28.24022","63.66611"
"2020/3/17","24.77003","8.41038","39.93033","50.44278"
"2020/3/17","21.16568","7.97087","43.57618","45.26"
"2020/3/17","8.610867","8.27099","44.35042","42.23222"
"2020/3/17","9.910404","8.41336","23.97246","61.34945"
"2020/3/17","13.81259","7.89516","20.70375","65.70556"
"2020/3/17","18.77876","8.14024","17.71746","65.98055"
"2020/3/17","13.2899","8.32472","19.95803","65.43723"
"2020/3/17","8.224964","8.14642","28.24535","60.45167"
"2020/3/17","8","7.9537","21.01742","67.56271"
"2020/3/17","11.86681","8.51579","14.785","74.76477"
"2020/3/17","12","7.83131","18.4569",
"2020/3/16","12.02695","7.57025","17.28156","75.63333"
"2020/3/16","12.97305","7.96938","18.80893","74.52666"
"2020/3/16","13.9709","7.23506","21.37073","72.185"
"2020/3/16","17.89408","6.71834","21.61093","71.50166"
"2020/3/16","15.08385","6.46577","21.37016","70.83056"
"2020/3/16","27.6291","6.147077","20.83612","69.78436"
"2020/3/16","28","6.53845","16.91811","72.41444"
"2020/3/16","21.19802","6.80791","16.43314","74.20444"
"2020/3/16","21.97309","6.73674","25.08676","67.78722"
"2020/3/16","23.94334","7.20237","22.35094","68.04222"
"2020/3/16","24","7.71715","20.0071","68.50111"
"2020/3/16","22.05666","8.58806","26.7562","61.31055"
"2020/3/16","22.96951","8.20286","23.4892","63.93611"
"2020/3/16","23","8.39622","23.58106",
"2020/3/16","21.0559","8.63057","22.11416",
"2020/3/16","9.276259","8.17925","22.1347",
"2020/3/16","9","9.01395","15.91108",
"2020/3/16","8.028409","9.03404","12.49688",
"2020/3/16","8","8.46043","10.62089",
"2020/3/16","5.088983","8.33679","11.1458",
"2020/3/16","1.113314","8.47621","12.54652",
"2020/3/16","1.971671","8.66513","17.58623",
"2020/3/16","2","9.22977","16.03147",
"2020/3/16","4.918797","9.37621",,
"2020/3/15","5.970313","8.97919","20.66894",
"2020/3/15","6.97352","9.02513","22.4371",
"2020/3/15","10.89096","9.32377","20.35856",
"2020/3/15","11","8.13873","26.88515",
"2020/3/15","11.97305","7.97594","29.92221","80.16572"
"2020/3/15","11.02841","7.86007","30.18809","76.38055"
"2020/3/15","10.02714","7.20739","25.14324","75.48889"
"2020/3/15","15.82407","7.25481","29.14854","80"
"2020/3/15","16","6.81309","29.25752","78.81143"
"2020/3/15","22.80851","6.466307","29.27178","77.21986"
"2020/3/15","20.08511","6.69846","29.16566","75.89699"
"2020/3/15","23.88652","7.14636","26.84749",
"2020/3/15","19.14184","7.66704","31.74457","67.38111"
"2020/3/15","13.15429","7.37568","23.28608","71.00667"
"2020/3/15","13.97167","7.46485","19.43141","76.13389"
"2020/3/15","24.68794","7.74613","17.67467","81.78555"
"2020/3/15","38.60227","7.74627","17.5035","81.67223"
"2020/3/15","33.16997","7.96548","21.82888","71.74722"
"2020/3/15","33","8.39158","16.20149","80.42"
"2020/3/15","48.5521","8.49922","19.7475","72.80334"
"2020/3/15","75.25574","8.4916","39.84132","32.38778"
"2020/3/15","76","8.08461","47.64139","17.99556"
"2020/3/15","58.50467","8.44273","61.89786","9.464444"
"2020/3/15","40.49422","7.84325","60.12058","27.58611"
"2020/3/14","39.03116","7.30917",,"44.72465"
"2020/3/14","39","7.87455","56.24479",
"2020/3/14","48.70255","6.9847","52.44546","55.08445"
"2020/3/14","43.17847","6.648639","58.16985","52.97611"
"2020/3/14","38.14894","6.360597","36.17265","73.47166"
"2020/3/14","37.02837","6.158651","33.86361","79.41676"
"2020/3/14","41.85128","5.913097","34.28811","75.55945"
"2020/3/14","45.88652","6.283051","37.7346","72.87234"
"2020/3/14","46","5.648111","37.29607","68.94111"
"2020/3/14","49.89235","5.821513","50.02003","56.76944"
"2020/3/14","51.9416","6.631104","51.60276","49.11833"
"2020/3/14","68.5","7.22677","55.31536","44.34778"
"2020/3/14","53.47278","8.78892","68.44783","29.97333"
"2020/3/14","37.47205","9.55749","72.39494","22.96889"
"2020/3/14","31.17143","9.54766","60.98097","20.41667"
"2020/3/14","31.9703","9.10815","56.42452","18.24889"
"2020/3/14","35.87097","9.04732","36.94233","29.96167"
"2020/3/14","24.32727","8.93662","30.33929","36.32611"
"2020/3/14","24","8.78639","22.9757","40.23833"
"2020/3/14","25.93794","8.14812","31.25161","30.49833"
"2020/3/14","36.68162","8.73383","43.22586","21.66833"
"2020/3/14","55.40902","7.92673","52.47171","16.84333"
"2020/3/14","50.17785","8.21725","68.86491","11.36556"
"2020/3/14","50","7.76333","73.41566","15.02611"
"2020/3/13","45.14286","7.03418","77.29829","21.33778"
"2020/3/13","36.26733","6.832601",,"43.60283"
"2020/3/13","39.88085","6.6384","67.57375",
"2020/3/13","40","6.246933","71.18308","54.935"
"2020/3/13","30.28369","6.419591","69.52789","66.62278"
"2020/3/13","26.11915","6.194361","45.74258","86.7486"
"2020/3/13","27.93578","6.402488","28.80164","102.4561"
"2020/3/13","38.67395","5.812989","26.9559","111.2489"
"2020/3/13","39","6.349917","23.91369","117.6922"
"2020/3/13","64.26598","6.627143","24.54758","117.8039"
"2020/3/13","65.97159","7.13896","49.29771","83.79278"
"2020/3/13","66.97021","7.38329","58.0934","58.95778"
"2020/3/13","62.14185","8.26308","58.62001","43.14889"
"2020/3/13","65.88102","9.233","68.154","26.59556"
"2020/3/13","38.83404","9.30222","72.63857","12.05556"
"2020/3/13","31.20822","9.0733","60.40643","15.28278"
"2020/3/13","27.12943","8.78822","33.55494","31.58889"
"2020/3/13","32.82243","8.87813","26.94791","34.15445"
"2020/3/13","35.90639","9.01126","25.60197","35.67"
"2020/3/13","39.88113","8.27103","34.21507","27.43944"
"2020/3/13","45.82128","8.20208","38.45601","24.26167"
"2020/3/13","51.82153","8.11945","48.09954","17.93667"
"2020/3/13","52","7.9223","58.67365","13.73722"
"2020/3/13","57.82979","7.31581","74.21045","7.757778"
"2020/3/12","37.62376","7.34402","83.28684","10.83778"
"2020/3/12","40.88652","6.188158","96.68805","22.01333"
"2020/3/12","31.31866","6.286567",,"28.23796"
"2020/3/12","32.94099","6.09163","83.11282",
"2020/3/12","33","5.696089","46.39301","66.06389"
"2020/3/12","38.8133","6.147307","48.48524","75.62849"
"2020/3/12","55.49505","6.455563","63.00017","76.63889"
"2020/3/12","40.47592","6.578363","65.41248","83.90889"
"2020/3/12","41.93785","6.308417","40.02675","92.47889"
"2020/3/12","40.05949","6.889698","43.49173","82.20556"
"2020/3/12","53.5638","7.29807","46.6258","80.58389"
"2020/3/12","61.75155","7.22505","65.9973","44.71778"
"2020/3/12","40.68429","8.14547","76.34661","26.74611"
"2020/3/12","41.9409","8.31332","78.46565","22.17722"
"2020/3/12","30.33878","8.58611","83.79236","14.40778"
"2020/3/12","11.56516","8.42332","66.21525","14.89778"
"2020/3/12","10.03116","8.30412","33.55608","33.22445"
"2020/3/12","17.75","7.72977","25.34978","37.18278"
"2020/3/12","18","8.35463","30.80087","31.34611"
"2020/3/12","15.08924","8.19295","36.79513","26.23833"
"2020/3/12","24.67742","7.92487","38.61691","27.35667"
"2020/3/12","25","8.21723","59.55858","16.46056"
"2020/3/12","28.875","8.03011","49.69109","29.26176"
"2020/3/12","29","7.64301","54.44355","25.54611"
"2020/3/11","46.70888","7.43183","54.63925","25.12444"
"2020/3/11","74.16","7.47481","63.78868","23.92056"
"2020/3/11","70.14873","7.008701","106.3025","8.655556"
"2020/3/11","17.60851","7.119302",,"22.74448"
"2020/3/11","37.31348","6.280062","24.28855",
"2020/3/11","38","6.636333","22.09362","89.05827"
"2020/3/11","46.69678","6.31395","44.76636","62.00889"
"2020/3/11","45.05891","6.619596","49.91733","58.295"
"2020/3/11","53.72006","7.67155","50.20546","58.05167"
"2020/3/11","60.7901","8.10947","56.73205","54.99111"
"2020/3/11","61","8.76426","49.21327","58.91333"
"2020/3/11","41.62407","8.92391","60.97943","28.85085"
"2020/3/11","41","7.066558","55.26001","25.43833"
"2020/3/11","29.8272","7.59353","76.17773","16.195"
"2020/3/11","29.19318","7.98268","60.75047","18.125"
"2020/3/11","22.61364","8.13023","84.4251","7.739444"
"2020/3/11","25.98864","7.46314","52.54189","14.71167"
"2020/3/11","29","7.4943","41.82628","21.74167"
"2020/3/11","30.3966","7.52326","58.09739","9.91"
"2020/3/11","31","7.52154","60.40243","6.392778"
"2020/3/11","33.09618","7.65283","64.794","5.018889"
"2020/3/11","47.33239","7.77968","63.78982","7.623333"
"2020/3/11","47.39773","7.66085","60.58558","13.70389"
"2020/3/11","42.89616","7.63883","80.05521","7.441667"
"2020/3/10","37.10497","7.223333","42.8647","35.75111"
"2020/3/10","40.59433","7.060168","34.05018","45.10556"
"2020/3/10","37.4136","6.808342","49.47572","35.70722"
"2020/3/10","33.60255","7.130628","43.94989","38.33556"
"2020/3/10","31.60255","7.444422",,"26.13598"
"2020/3/10","31","7.302688","68.0028",
"2020/3/10","37.24783","7.207509","48.83955","30.13389"
"2020/3/10","37.24012","7.495813","47.87189","32.54833"
"2020/3/10",,"7.277587","41.97349","35.77833"
"2020/3/10",,"10.59238","39.11729","33.19889"
"2020/3/10",,"13.54401","46.33481","28.72778"
"2020/3/10",,,"38.30539","35.56611"
"2020/3/10","49.69782","7.141064","48.40536","41.12778"
"2020/3/10","36.34424","7.259423","41.36128","39.95055"
"2020/3/10","30.15888","7.323843","33.0443","58.02333"
"2020/3/10","34.86025","6.855518","19.09421","79.31223"
"2020/3/10","33.0521","6.71711","13.53358","68.725"
"2020/3/10","30.08487","6.768591","15.07065","63.53333"
"2020/3/10","28.05658","7.103442","13.12049","69.48389"
"2020/3/10","35.7847","6.803589","19.63681","65.05778"
"2020/3/10","28.2153","6.57208","17.4841","64.04166"
"2020/3/10","33.83853","7.164797","23.08867","63.99889"
"2020/3/10","36.91593","6.97615","31.28242","51.26722"
"2020/3/10","31.14953","6.505979","29.06524","56.62889"
"2020/3/9","34.89408","6.45365","32.80865","58.36778"
"2020/3/9","42.7764","5.802829","38.18842","60.30278"
"2020/3/9","55.68338","6.14359","50.53695","53.66667"
"2020/3/9","59.89235","5.777601","63.92504","49.07555"
"2020/3/9","59.02691","5.88745","72.7715","42.57722"
"2020/3/9","66.78471","5.502628",,"67.61543"
"2020/3/9","71.86563","6.61738","69.83714",
"2020/3/9","64.215","7.319457","69.99461","52.85889"
"2020/3/9","84.4009","8.77446","80.69652","39.77722"
"2020/3/9","81.10592","10.49879","102.0541","27.74055"
"2020/3/9","87.81464","13.59782","101.1623","30.13778"
"2020/3/9","74.3824","7.9558","104.9006","32.07667"
"2020/3/9","109.0795","7.425782","80.84029","19.56667"
"2020/3/9","127.5149","9.53396",,"8.783889"
"2020/3/9","52.09915","10.54194",,"7.570556"
"2020/3/9","29.56676","7.33271","83.24234","6.111111"
"2020/3/9","36.7844","7.551469","43.93392","17.33611"
"2020/3/9","28.24187","7.45814","49.23837","12.72167"
"2020/3/9","32.85584","7.18082","44.77378","16.29556"
"2020/3/9","34.94704","7.514561","33.45795","26.35944"
"2020/3/9","45.70827","6.83824","33.18921","27.32944"
"2020/3/9","55.7281","7.018661","54.32487","14.56333"
"2020/3/9","59.89743","7.383068","68.55396","8.674444"
"2020/3/9","68.78267","6.81463","76.8059","7.312778"
"2020/3/8","76.7844","6.888652","76.50065","8.001111"
"2020/3/8","101.3262","6.688541","81.12102","8.054444"
"2020/3/8","100.0537","6.754071","108.7616","6.558889"
"2020/3/8","48.54211","6.550638","129.277","6.968333"
"2020/3/8","35.3375","5.48862","84.865","29.86"
"2020/3/8","35.97356","5.744031","47.79258","53.52458"
"2020/3/8","31.12537","5.264261",,"68.10142"
"2020/3/8","36.8383","5.166491","31.96937",
"2020/3/8","38.93958","5.132259","31.95282","60.75555"
"2020/3/8","35.11111","5.181169","22.93747","66.89167"
"2020/3/8","25.24355","5.48498","25.62821","61.54111"
"2020/3/8","30.8383","5.654689","21.67198","65.31111"
"2020/3/8","24.18865","5.852479","26.66149","59.30111"
"2020/3/8","31.7844","6.097551","22.36235","60.985"
"2020/3/8","24.2156","5.694629","21.69423","62.78722"
"2020/3/8","21.08074","6.58955","13.909","68.09556"
"2020/3/8","27.78884","6.580808","15.92763","66.90778"
"2020/3/8","19.23894","6.803729","42.93773","41.73222"
"2020/3/8","30.64356","6.95718","16.88217","63.47778"
"2020/3/8","39.74504","6.863099","25.7138","49.89833"
"2020/3/8","68.17847","6.97629","69.86909","18.77278"
"2020/3/8","82.6034","7.784759","97.24149","7.007222"
"2020/3/8","99.51704","8.07343","109.8319","6.817222"
"2020/3/8","112.6372","8.247572","119.8115","11.17833"
"2020/3/7","70.23364","8.22037","118.5238","9.453889"
"2020/3/7","81.63664","6.802201","108.2835","8.431111"
"2020/3/7","52.79063","6.228219","114.1682","16.48"
"2020/3/7","50.05666","6.233889","132.2582","17.78944"
"2020/3/7","29.59406","5.849071","66.76698","61.67056"
"2020/3/7","24.14164","5.722852","35.64888","86.24078"
"2020/3/7","22.05658","5.288149","31.85925","86.47056"
"2020/3/7","30.7454","5.455268",,"68.04703"
"2020/3/7","29.05891","5.484219","36.95659",
"2020/3/7","29","6.05958","27.35072","80.71056"
"2020/3/7","25.1118","6.08594","20.71059","76.15"
"2020/3/7","28.89205","6.780998","20.16058","69.92056"
"2020/3/7","23.17045","7.4465","23.42359","60.96222"
"2020/3/7","28.82979","7.56449","32.43779","51.02722"
"2020/3/7","21.22663","7.812889","34.20823","42.58055"
"2020/3/7","21.97163","7.26661","46.24695","32.95444"
"2020/3/7","21.02833","7.735571","20.10238","54.05389"
"2020/3/7","21.97097","7.91785","21.06377","53.40111"
"2020/3/7","15.19565","8.422638","30.27082","42.06278"
"2020/3/7","27.63494","7.80211","25.54206","47.36389"
"2020/3/7","35.77535","7.770091","29.97984","40.72278"
"2020/3/7","37.94362","7.534901","37.51003","32.11055"
"2020/3/7","36.05674","7.41792","52.18472","27.15111"
"2020/3/7","31.12802","7.020529","51.52573","30.40222"
"2020/3/6","27.11348","7.384189","40.7679","43.57722"
"2020/3/6","45.46099","6.830159","42.95827","43.63722"
"2020/3/6","40.17021","6.72463","63.85429","32.21778"
"2020/3/6","30.28819","6.82968","70.02827","26.77944"
"2020/3/6","48.41177","7.022671","53.81537","39.76889"
"2020/3/6","43.16615","7.144349","65.45242","38.50056"
"2020/3/6","30.36879","7.51134","65.42845","30.01278"
"2020/3/6","22.23392","7.02565","44.78405","45.96111"
"2020/3/6","33.64486","6.381841",,"66.64476"
"2020/3/6","39.82243","7.163729","27.85452",
"2020/3/6","39.02804","6.9747","32.03441","39.44889"
"2020/3/6","28.299","7.50425","41.85881","33.00667"
"2020/3/6","25.08911","7.588251","32.95928","39.95111"
"2020/3/6","24.0297","7.478652","44.44514","25.53889"
"2020/3/6","20.11898","7.835301","37.70973","28.59222"
"2020/3/6","24.85248","7.510331","30.39406","32.20055"
"2020/3/6","25.97281","7.847392","18.04838","39.62611"
"2020/3/6","31.82128","7.863411","13.8839","43.96278"
"2020/3/6","39.76204","7.811452","17.09441","40.54889"
"2020/3/6","37.08511","7.60063","33.62683","34.87333"
"2020/3/6","52.52408","7.96873","47.74009","29.52111"
"2020/3/6","45.23796","7.653729","56.46902","26.85778"
"2020/3/6","55.67188","7.898069","40.17795","51.57167"
"2020/3/6","43.38176","7.919631","67.28447","20.79445"
"2020/3/5","32.34108","7.500809","64.66962","25.195"
"2020/3/5","29.08756","7.644288","70.3107","30.87944"
"2020/3/5","21.21652","7.184092","85.11148","27.46722"
"2020/3/5","26.82153","7.52338","82.55767","29.49222"
"2020/3/5","38.64255","7.430409","72.89646","34.61278"
"2020/3/5","19.5949","7.342249","83.00784","31.36201"
"2020/3/5","29.67327","7.20827","70.05338","43.59389"
"2020/3/5","35.82153","6.6306","47.87189","55.76333"
"2020/3/5","49.55723","7.212228","55.28341","46.80389"
"2020/3/5","50.97045","7.517161",,"35.94674"
"2020/3/5","50.02946","7.17593","70.8048",
"2020/3/5","78.16893","7.644509","79.39908","27.49333"
"2020/3/5","72.20763","8.34585","98.68613","13.62056"
"2020/3/5","63.26733","7.94625","93.29267","9.770555"
"2020/3/5","72.70171","7.51117","74.63779","13.47333"
"2020/3/5","53.59575","8.204389","68.85978","9.230556"
"2020/3/5","59.79149","7.236571","59.22652","12.26056"
"2020/3/5","54.17898","7.46983","75.87704","6.041111"
"2020/3/5","50.12923","7.231302","68.20649","9.497222"
"2020/3/5","54.85202","7.255808","51.60332","16.75222"
"2020/3/5","54.02955","7.518249","53.27334","9.905"
"2020/3/5","76.3497","7.24574","52.42664","12.54389"
"2020/3/5","81.85107","7.703619","73.37173","6.302778"
"2020/3/5","91.72973","7.628379","74.38275","6.452778"
"2020/3/4","110.4348","7.54834","80.90705","6.498889"
"2020/3/4","110.0298","7.82002","86.82942","7.151111"
"2020/3/4","86.71388","8.246489","128.6323","7.429444"
"2020/3/4","65.63362","7.805141","125.8703","10.58389"
"2020/3/4","55.29703","7.510091","118.7223","14.19833"
"2020/3/4","54.0312","8.046278","71.91053","45.62682"
"2020/3/4","76.3149","7.562808","59.48897","54.90833"
"2020/3/4","65.38009","7.59879","101.2086","24.41055"
"2020/3/4","80.52574","7.40016","109.2163","15.17944"
"2020/3/4","51.88785","7.110641","99.3708","18.84056"
